,0
0,106
1,230
2,764
3,826
4,15
5,125
6,89
7,1470
8,1666
9,780
10,907
11,181
12,208
13,1432
14,1198
15,289
16,2342
17,3136
18,951
19,409
20,95
21,2078
22,653
23,3907
24,1323
25,169
26,70
27,1692
28,3009
29,1608
30,3732
31,148
32,927
33,769
34,2332
35,3037
36,2071
37,1123
38,1142
39,1638
40,795
41,5263
42,1533
43,2202
44,3681
45,337
46,3910
47,590
48,65
49,176
50,665
51,448
52,730
53,2787
54,3778
55,345
56,2120
57,2394
58,394
59,1842
60,363
61,1369
62,661
63,1541
64,1740
65,335
66,3241
67,2347
68,928
69,4972
70,144
71,77
72,910
73,1803
74,3876
75,2292
76,1781
77,1945
78,2474
79,215
80,1499
81,1069
82,430
83,1008
84,370
85,187
86,1792
87,1097
88,3068
89,1847
90,886
91,1072
92,4147
93,2539
94,1327
95,1164
96,1144
97,4199
98,1374
99,1065
100,2523
101,1674
102,3544
103,1247
104,1928
105,4275
106,3013
107,481
108,2447
109,1858
110,1932
111,752
112,3766
113,2905
114,10
115,425
116,1849
117,694
118,1589
119,2186
120,3859
121,565
122,1076
123,162
124,1442
125,2876
126,279
127,494
128,367
129,1157
130,1990
131,1175
132,1613
133,788
134,2983
135,385
136,1506
137,1609
138,906
139,811
140,986
141,104
142,440
143,1517
144,49
145,2615
146,657
147,833
148,1403
149,2135
150,1133
151,3380
152,217
153,918
154,1362
155,2592
156,72
157,1825
158,1678
159,743
160,2852
161,2268
162,659
163,212
164,1703
165,205
166,42
167,2611
168,1709
169,1607
170,68
171,2647
172,1765
173,1720
174,1640
175,2584
176,2311
177,1634
178,472
179,2327
180,186
181,3130
182,635
183,931
184,660
185,2367
186,1113
187,4
188,2390
189,3040
190,2260
191,1394
192,1256
193,468
194,510
195,1300
196,1408
197,842
198,3148
199,3552
200,3651
201,2188
202,2666
203,7585
204,2242
205,1510
206,1718
207,380
208,3361
209,2922
210,1321
211,3680
212,2695
213,2461
214,3495
215,2795
216,2090
217,3716
218,1751
219,4118
220,1813
221,1850
222,2405
223,4193
224,4290
225,2878
226,2253
227,1545
228,1458
229,1226
230,3073
231,172
232,3095
233,1933
234,763
235,143
236,935
237,2304
238,5144
239,2128
240,1089
241,2206
242,560
243,4102
244,1028
245,321
246,3768
247,2291
248,2374
249,1174
250,480
251,2953
252,1606
253,3727
254,237
255,530
256,355
257,2013
258,3387
259,1755
260,631
261,2145
262,3113
263,753
264,3771
265,779
266,2640
267,3156
268,2543
269,3316
270,650
271,3593
272,2161
273,3256
274,2939
275,2955
276,5342
277,1093
278,209
279,1586
280,2967
281,4154
282,5564
283,2658
284,3093
285,2918
286,1830
287,3049
288,2768
289,3956
290,3169
291,3375
292,3591
293,3180
294,4396
295,733
296,2468
297,1685
298,3559
299,2712
300,1439
301,3300
302,2429
303,3524
304,3178
305,1947
306,619
307,3993
308,2881
309,2737
310,3723
311,3834
312,4995
313,4270
314,3794
315,3191
316,492
317,4104
318,4220
319,3796
320,5122
321,3336
322,6277
323,4329
324,5138
325,4116
326,4472
327,3389
328,4018
329,3146
330,4682
331,4619
332,995
333,538
334,758
335,4681
336,4258
337,1540
338,4008
339,5909
340,4921
341,5071
342,3493
343,4233
344,3498
345,4110
346,3740
347,256
348,4558
349,4946
350,2633
351,1231
352,5232
353,4340
354,3193
355,4991
356,4020
357,4077
358,4734
359,4547
360,2626
361,2928
362,4127
363,4289
364,3516
365,3425
366,5678
367,4548
368,5140
369,4335
370,6652
371,4978
372,793
373,5207
374,3509
375,5897
376,3845
377,1599
378,4315
379,4527
380,4029
381,2760
382,2218
383,5386
384,4291
385,3126
386,2912
387,5905
388,4424
389,4717
390,3847
391,5436
392,5031
393,4985
394,6026
395,5337
396,6046
397,5883
398,4170
399,3373
400,5820
401,4036
402,5047
403,5088
404,133
405,5309
406,2574
407,6394
408,2263
409,5772
410,5862
411,4675
412,1452
413,5799
414,6113
415,1007
416,5622
417,6439
418,5958
419,4855
420,5076
421,5061
422,6207
423,4699
424,5846
425,2678
426,5123
427,9289
428,6186
429,5550
430,6895
431,5983
432,4000
433,6957
434,7890
435,5876
436,7405
437,6773
438,1880
439,7590
440,3709
441,10250
442,1761
443,6983
444,7056
445,6438
446,3168
447,7444
448,6449
449,6631
450,1888
451,8192
452,7375
453,6059
454,7454
455,5339
456,5726
457,3792
458,5458
459,6670
460,6499
461,7775
462,7224
463,5352
464,7317
465,3410
466,3632
467,6191
468,6257
469,5007
470,4601
471,8249
472,6214
473,6384
474,5308
475,5432
476,7012
477,4719
478,6152
479,7138
480,6636
481,8476
482,4087
483,7970
484,10148
485,6748
486,7082
487,6874
488,5000
489,6948
490,7690
491,5234
492,4925
493,8154
494,10466
495,5838
496,5801
497,2148
498,9126
499,6998
500,6487
501,6818
502,3560
503,5393
504,10564
505,7212
506,1485
507,6632
508,7002
509,5510
510,1297
511,7549
512,7597
513,10275
514,9634
515,3366
516,7445
517,7753
518,9616
519,7213
520,6218
521,4151
522,4343
523,6063
524,5486
525,7533
526,7810
527,8627
528,6466
529,2097
530,7771
531,7668
532,7721
533,7558
534,4918
535,7252
536,4206
537,10107
538,4802
539,563
540,4961
541,5189
542,7509
543,5490
544,9983
545,7571
546,7978
547,7757
548,5877
549,5429
550,6812
551,7836
552,7458
553,8709
554,919
555,6901
556,7938
557,8694
558,6970
559,7181
560,3016
561,8343
562,9733
563,8084
564,7548
565,3097
566,5925
567,9399
568,8389
569,8782
570,8265
571,3835
572,8342
573,4214
574,9106
575,7192
576,7974
577,1779
578,10408
579,8671
580,5975
581,7883
582,7485
583,10580
584,8054
585,6104
586,7487
587,9248
588,7269
589,8763
590,9587
591,10005
592,8086
593,8865
594,7816
595,10179
596,4549
597,8228
598,9240
599,8828
600,5742
601,9156
602,7635
603,8722
604,4780
605,6382
606,8220
607,4169
608,9185
609,10583
610,5534
611,9469
612,8353
613,6684
614,8919
615,8945
616,8193
617,9694
618,9226
619,10784
620,10752
621,8142
622,9593
623,10236
624,9372
625,9683
626,10433
627,8412
628,7578
629,7413
630,6767
631,10260
632,6532
633,2072
634,6811
635,10280
636,4448
637,9911
638,8710
639,413
640,7664
641,10067
642,10089
643,5357
644,4067
645,5009
646,9136
647,3564
648,10540
649,7728
650,10165
651,9481
652,5632
653,8352
654,5816
655,7965
656,10668
657,9553
658,7272
659,8989
660,8370
661,8277
662,8006
663,7508
664,8274
665,8810
666,2319
667,706
668,9554
669,9206
670,10781
671,8100
672,7336
673,10733
674,7966
675,7449
676,10359
677,4953
678,10462
679,10729
680,6074
681,6112
682,8083
683,10213
684,5259
685,10227
686,1815
687,7901
688,6896
689,8546
690,9897
691,10634
692,6175
693,8483
694,8833
695,2767
696,454
697,7808
698,8957
699,2142
700,8487
701,9847
702,5887
703,4797
704,8448
705,8296
706,4886
707,10587
708,6173
709,9687
710,8819
711,3224
712,2074
713,10317
714,4570
715,10739
716,10768
717,10490
718,7166
719,8438
720,8829
721,8484
722,3890
723,5577
724,9092
725,8272
726,8025
727,4249
728,7118
729,3683
730,4970
731,7256
732,9885
733,6135
734,3679
735,5335
736,9916
737,7471
738,6590
739,5835
740,6148
741,5457
742,10176
743,9960
744,8212
745,4358
746,10384
747,9319
748,4784
749,9000
750,10222
751,10772
752,2041
753,8401
754,7391
755,9542
756,4393
757,4789
758,9019
759,3076
760,9771
761,8356
762,10780
763,5821
764,3825
765,1128
766,5368
767,4105
768,3217
769,10278
770,5764
771,5570
772,9107
773,7899
774,9758
775,433
776,5900
777,8078
778,4511
779,7980
780,9582
781,2650
782,9157
783,491
784,2350
785,9715
786,6375
787,3605
788,6268
789,9581
790,7692
791,2336
792,6309
793,7663
794,5515
795,3046
796,7997
797,3807
798,6736
799,3896
800,4346
801,7111
802,10254
803,1459
804,9281
805,6747
806,7557
807,4980
808,5394
809,9271
810,5475
811,7408
812,6433
813,3343
814,4813
815,3012
816,10754
817,8041
818,6793
819,7731
820,10720
821,9744
822,6199
823,2262
824,8806
825,4787
826,9202
827,3249
828,1844
829,999
830,689
831,5645
832,4658
833,10216
834,5991
835,10640
836,8095
837,1668
838,4645
839,5073
840,8703
841,9734
842,5032
843,6124
844,10563
845,4442
846,5197
847,819
848,6539
849,10616
850,8437
851,178
852,10605
853,6209
854,5452
855,9473
856,7350
857,1960
858,10575
859,9218
860,8720
861,791
862,10671
863,3669
864,1509
865,4230
866,4327
867,6170
868,7211
869,4891
870,5093
871,9144
872,6920
873,10459
874,5826
875,2385
876,8035
877,10766
878,6280
879,5738
880,7654
881,9228
882,5254
883,7459
884,5831
885,6256
886,10789
887,9187
888,8516
889,3031
890,10524
891,1428
892,8544
893,4708
894,10573
895,937
896,7428
897,9913
898,9524
899,7127
900,6134
901,2694
902,8094
903,1943
904,2446
905,8254
906,7243
907,6467
908,7036
909,3404
910,1785
911,6997
912,6331
913,9055
914,5388
915,7562
916,8536
917,7632
918,9679
919,9443
920,3144
921,5201
922,10543
923,3998
924,1493
925,4115
926,5247
927,618
928,190
929,6049
930,5774
931,10674
932,8754
933,5988
934,2077
935,7215
936,6624
937,5421
938,10549
939,2214
940,2520
941,9608
942,10188
943,6233
944,5660
945,8466
946,8174
947,8344
948,6974
949,6579
950,6371
951,7328
952,6065
953,6097
954,2690
955,4916
956,8572
957,3546
958,6396
959,6461
960,7038
961,4838
962,10798
963,9309
964,1437
965,7569
966,8932
967,1107
968,6850
969,7726
970,600
971,4768
972,7906
973,3053
974,6177
975,8750
976,5146
977,7304
978,1889
979,9323
980,9722
981,5993
982,9817
983,9238
984,2513
985,10318
986,8323
987,3974
988,3226
989,8638
990,2277
991,4698
992,9084
993,1063
994,8895
995,4119
996,7268
997,7466
998,8463
999,6226
1000,576
1001,7363
1002,7294
1003,9546
1004,2565
1005,4443
1006,3331
1007,8341
1008,10162
1009,1259
1010,9215
1011,336
1012,7013
1013,7811
1014,4479
1015,7097
1016,3233
1017,3895
1018,1518
1019,5663
1020,9090
1021,4376
1022,1363
1023,1140
1024,7386
1025,8383
1026,2247
1027,8432
1028,2796
1029,9540
1030,8489
1031,10039
1032,7616
1033,8679
1034,7346
1035,5158
1036,2005
1037,5300
1038,2613
1039,9677
1040,6806
1041,2144
1042,8143
1043,154
1044,5696
1045,7360
1046,10714
1047,7077
1048,8509
1049,8579
1050,4538
1051,7266
1052,8990
1053,6600
1054,4955
1055,8608
1056,838
1057,3484
1058,10641
1059,10322
1060,5806
1061,4496
1062,8835
1063,2936
1064,8600
1065,10559
1066,3773
1067,8942
1068,3752
1069,9851
1070,7935
1071,860
1072,9252
1073,2816
1074,4181
1075,10342
1076,2197
1077,9701
1078,4898
1079,8030
1080,2343
1081,2422
1082,2534
1083,5038
1084,9
1085,3567
1086,10027
1087,6089
1088,10306
1089,7961
1090,4654
1091,4028
1092,9682
1093,9552
1094,3881
1095,7740
1096,8167
1097,2529
1098,3057
1099,7928
1100,4019
1101,3131
1102,4480
1103,3961
1104,4238
1105,5884
1106,7942
1107,9061
1108,6007
1109,9755
1110,7280
1111,4204
1112,5107
1113,10061
1114,8117
1115,634
1116,9225
1117,812
1118,10283
1119,9521
1120,3718
1121,10700
1122,10572
1123,7761
1124,33
1125,5035
1126,8140
1127,9100
1128,26
1129,9826
1130,6448
1131,7305
1132,7646
1133,6720
1134,4052
1135,4684
1136,4234
1137,6605
1138,10419
1139,9862
1140,8886
1141,9966
1142,10070
1143,10523
1144,7270
1145,1838
1146,4409
1147,7089
1148,2094
1149,4021
1150,3010
1151,8845
1152,8538
1153,9316
1154,9514
1155,1570
1156,1501
1157,1420
1158,103
1159,5943
1160,7271
1161,9573
1162,7931
1163,420
1164,10457
1165,5057
1166,8889
1167,9361
1168,2644
1169,10009
1170,6522
1171,6651
1172,8388
1173,3858
1174,117
1175,9039
1176,10447
1177,8663
1178,4259
1179,10424
1180,8832
1181,3814
1182,5950
1183,1534
1184,9625
1185,4783
1186,3588
1187,2830
1188,6090
1189,9751
1190,4330
1191,1414
1192,4030
1193,1757
1194,4266
1195,1878
1196,1958
1197,5640
1198,4089
1199,2109
1200,10763
1201,8244
1202,6604
1203,3636
1204,3413
1205,6907
1206,10341
1207,7387
1208,7559
1209,5441
1210,3707
1211,2950
1212,5268
1213,8351
1214,4373
1215,6944
1216,9457
1217,9075
1218,7250
1219,8062
1220,8359
1221,9116
1222,5621
1223,540
1224,1020
1225,10557
1226,8379
1227,609
1228,3429
1229,4864
1230,2360
1231,813
1232,8172
1233,991
1234,3333
1235,714
1236,7115
1237,9042
1238,6596
1239,9332
1240,9808
1241,2457
1242,6849
1243,7494
1244,10195
1245,5952
1246,6969
1247,2843
1248,10431
1249,7016
1250,4850
1251,10051
1252,1135
1253,8340
1254,2057
1255,8578
1256,6945
1257,4311
1258,8521
1259,4085
1260,7216
1261,1208
1262,7251
1263,9842
1264,8211
1265,2572
1266,10215
1267,7939
1268,9535
1269,2848
1270,273
1271,8485
1272,7672
1273,3711
1274,2892
1275,1893
1276,5369
1277,4304
1278,6019
1279,2251
1280,1456
1281,9711
1282,869
1283,6258
1284,2017
1285,6469
1286,3878
1287,5090
1288,7380
1289,3970
1290,4415
1291,3909
1292,2338
1293,8757
1294,6262
1295,2454
1296,35
1297,1357
1298,3476
1299,6051
1300,7959
1301,1267
1302,10307
1303,2528
1304,2470
1305,1091
1306,10621
1307,7324
1308,711
1309,2560
1310,1095
1311,4342
1312,1629
1313,9950
1314,7154
1315,6357
1316,3257
1317,6343
1318,9210
1319,10210
1320,4003
1321,3578
1322,9749
1323,1355
1324,5995
1325,5766
1326,3077
1327,6153
1328,8784
1329,5620
1330,8279
1331,3504
1332,2497
1333,5302
1334,10647
1335,10764
1336,8563
1337,8769
1338,5529
1339,10257
1340,10673
1341,1184
1342,9796
1343,10474
1344,2729
1345,2965
1346,1927
1347,691
1348,9869
1349,6342
1350,1647
1351,3176
1352,8526
1353,2236
1354,3603
1355,8190
1356,3565
1357,7049
1358,4895
1359,6910
1360,4492
1361,3026
1362,3950
1363,4253
1364,9912
1365,14
1366,4310
1367,9846
1368,1129
1369,5915
1370,84
1371,1190
1372,2515
1373,1082
1374,4347
1375,10037
1376,3610
1377,7401
1378,9816
1379,10374
1380,732
1381,6064
1382,3924
1383,3391
1384,1845
1385,5542
1386,2297
1387,5208
1388,6232
1389,9424
1390,9871
1391,7941
1392,10040
1393,1048
1394,7948
1395,9295
1396,6157
1397,5139
1398,4120
1399,7565
1400,10071
1401,7580
1402,835
1403,5333
1404,8007
1405,2605
1406,228
1407,10708
1408,9056
1409,4910
1410,222
1411,7832
1412,3108
1413,4878
1414,3446
1415,4596
1416,5018
1417,8745
1418,5062
1419,2028
1420,5091
1421,10410
1422,7745
1423,10305
1424,3284
1425,5055
1426,5507
1427,8902
1428,5625
1429,8564
1430,5953
1431,9184
1432,1219
1433,3754
1434,110
1435,7960
1436,74
1437,7609
1438,6832
1439,9467
1440,5808
1441,9013
1442,9617
1443,5375
1444,9999
1445,4440
1446,7546
1447,9320
1448,5613
1449,3376
1450,10121
1451,10185
1452,9564
1453,7007
1454,4122
1455,4875
1456,5603
1457,1710
1458,3826
1459,10553
1460,6250
1461,8361
1462,5728
1463,5272
1464,3022
1465,3442
1466,544
1467,8153
1468,3897
1469,2797
1470,3811
1471,3063
1472,10181
1473,5869
1474,1079
1475,2621
1476,4775
1477,10369
1478,6643
1479,4688
1480,7760
1481,1434
1482,10401
1483,5383
1484,5271
1485,1723
1486,2232
1487,1731
1488,10172
1489,3958
1490,10645
1491,7924
1492,7483
1493,3166
1494,3485
1495,4428
1496,9945
1497,2441
1498,8968
1499,8028
1500,6401
1501,5757
1502,5162
1503,2669
1504,9191
1505,3334
1506,1695
1507,8978
1508,9065
1509,7329
1510,1383
1511,5931
1512,327
1513,9655
1514,1430
1515,7630
1516,859
1517,5307
1518,5362
1519,4996
1520,1239
1521,8499
1522,7446
1523,942
1524,9709
1525,5617
1526,5853
1527,10561
1528,9080
1529,1260
1530,10204
1531,1593
1532,9696
1533,1536
1534,5677
1535,1112
1536,3041
1537,3862
1538,6608
1539,6144
1540,8177
1541,6347
1542,1954
1543,3929
1544,4302
1545,9329
1546,6281
1547,10073
1548,6495
1549,3611
1550,428
1551,7218
1552,357
1553,3109
1554,8607
1555,5929
1556,3472
1557,5443
1558,5547
1559,1936
1560,4659
1561,5282
1562,4678
1563,552
1564,2122
1565,10014
1566,10246
1567,2691
1568,5135
1569,7025
1570,1351
1571,9349
1572,5872
1573,2382
1574,1935
1575,7183
1576,7160
1577,9365
1578,6142
1579,10387
1580,2004
1581,9300
1582,334
1583,73
1584,475
1585,7979
1586,5303
1587,1027
1588,10485
1589,705
1590,1243
1591,5345
1592,2183
1593,944
1594,10712
1595,10301
1596,9946
1597,1100
1598,5349
1599,2617
1600,10295
1601,1973
1602,6961
1603,7682
1604,1556
1605,3266
1606,8131
1607,10026
1608,5679
1609,9123
1610,957
1611,5541
1612,5301
1613,3646
1614,1407
1615,1390
1616,2432
1617,5166
1618,4765
1619,4533
1620,8912
1621,7858
1622,7831
1623,9285
1624,6385
1625,775
1626,10586
1627,8648
1628,8863
1629,4049
1630,8856
1631,698
1632,8508
1633,7261
1634,1370
1635,85
1636,1248
1637,5715
1638,3354
1639,7205
1640,7177
1641,8473
1642,575
1643,1969
1644,3120
1645,5416
1646,7641
1647,4709
1648,1280
1649,487
1650,1237
1651,2714
1652,5892
1653,10312
1654,6640
1655,8180
1656,6130
1657,2431
1658,5778
1659,10267
1660,10230
1661,890
1662,4057
1663,2542
1664,7452
1665,5970
1666,1872
1667,7797
1668,4312
1669,5310
1670,1057
1671,616
1672,7579
1673,7132
1674,6699
1675,7438
1676,9793
1677,3957
1678,4560
1679,9265
1680,9478
1681,2519
1682,4550
1683,3374
1684,1372
1685,1340
1686,8922
1687,9906
1688,3275
1689,4805
1690,5999
1691,2503
1692,9267
1693,4512
1694,1561
1695,637
1696,10778
1697,10483
1698,9908
1699,7611
1700,5575
1701,889
1702,2909
1703,8453
1704,10103
1705,8399
1706,597
1707,4394
1708,5331
1709,471
1710,10093
1711,2015
1712,5222
1713,5533
1714,3928
1715,690
1716,7882
1717,6730
1718,7684
1719,372
1720,6520
1721,2997
1722,6024
1723,5850
1724,3521
1725,7426
1726,971
1727,3892
1728,317
1729,4865
1730,6203
1731,2452
1732,1186
1733,5070
1734,1852
1735,9664
1736,3850
1737,3671
1738,6505
1739,5671
1740,4580
1741,6750
1742,6776
1743,2335
1744,1422
1745,1563
1746,6673
1747,8144
1748,2775
1749,5167
1750,9566
1751,2392
1752,1417
1753,2727
1754,4467
1755,2639
1756,4803
1757,9306
1758,9426
1759,6414
1760,628
1761,405
1762,2850
1763,6196
1764,7807
1765,10333
1766,9263
1767,5321
1768,7311
1769,6223
1770,3772
1771,8556
1772,453
1773,3491
1774,2773
1775,9468
1776,8791
1777,2974
1778,9513
1779,6392
1780,1194
1781,7369
1782,5133
1783,365
1784,3236
1785,7897
1786,7140
1787,1036
1788,7201
1789,1675
1790,6564
1791,9599
1792,8016
1793,1366
1794,6541
1795,1804
1796,5910
1797,8992
1798,1611
1799,6671
1800,9539
1801,5332
1802,2425
1803,8003
1804,2904
1805,2831
1806,10085
1807,4227
1808,4026
1809,2449
1810,10389
1811,3994
1812,9962
1813,5017
1814,3638
1815,580
1816,9590
1817,5881
1818,4638
1819,2339
1820,3706
1821,8134
1822,4324
1823,1652
1824,4766
1825,10467
1826,1953
1827,10436
1828,6633
1829,6695
1830,1062
1831,7259
1832,1145
1833,38
1834,739
1835,6434
1836,8590
1837,4884
1838,8329
1839,7814
1840,7511
1841,360
1842,7032
1843,3720
1844,8855
1845,2023
1846,5068
1847,1734
1848,4933
1849,10314
1850,5403
1851,8045
1852,2050
1853,3513
1854,6259
1855,1359
1856,6966
1857,755
1858,8986
1859,6788
1860,3080
1861,8714
1862,8958
1863,5498
1864,803
1865,4198
1866,6542
1867,1725
1868,6312
1869,7061
1870,3854
1871,8213
1872,916
1873,346
1874,2430
1875,6076
1876,7348
1877,5662
1878,6715
1879,4762
1880,7964
1881,4703
1882,1211
1883,1571
1884,4156
1885,4786
1886,167
1887,455
1888,9592
1889,5505
1890,8813
1891,10212
1892,7920
1893,2092
1894,9317
1895,2226
1896,9492
1897,6240
1898,4609
1899,2971
1900,3587
1901,10245
