,0
0,323
1,331
2,1395
3,865
4,286
5,413
6,211
7,1136
8,872
9,13
10,1372
11,234
12,347
13,2409
14,3044
15,1691
16,910
17,3281
18,3320
19,2818
20,1774
21,406
22,2083
23,1809
24,760
25,2181
26,1661
27,6106
28,2230
29,2282
30,5829
31,791
32,2988
33,131
34,772
35,2144
36,3847
37,8
38,4148
39,697
40,207
41,729
42,2290
43,3326
44,3443
45,2534
46,2881
47,2732
48,5434
49,1218
50,1234
51,2353
52,4386
53,2501
54,2214
55,821
56,2986
57,340
58,2842
59,4230
60,1822
61,6032
62,5011
63,5951
64,2143
65,4799
66,7092
67,5721
68,3787
69,3089
70,10771
71,7715
72,4155
73,231
74,4073
75,5805
76,365
77,4245
78,1472
79,5123
80,3960
81,6474
82,5055
83,730
84,3901
85,6247
86,3764
87,6710
88,5229
89,5801
90,2843
91,3831
92,759
93,3512
94,5603
95,2569
96,51
97,3132
98,6188
99,3719
100,4244
101,43
102,7194
103,4685
104,2365
105,4008
106,5398
107,324
108,2077
109,4581
110,2408
111,73
112,6853
113,640
114,3748
115,2962
116,4201
117,6048
118,3850
119,5187
120,1288
121,3934
122,1811
123,1396
124,5100
125,416
126,3668
127,6778
128,979
129,7714
130,5958
131,4099
132,5280
133,2604
134,2221
135,4509
136,5624
137,6604
138,5720
139,720
140,707
141,5181
142,4984
143,7577
144,5117
145,5058
146,472
147,3292
148,2634
149,1995
150,4968
151,6874
152,3962
153,2912
154,3594
155,5378
156,435
157,648
158,2430
159,6228
160,5307
161,740
162,824
163,4666
164,2720
165,4782
166,7237
167,3143
168,6176
169,7793
170,5339
171,4076
172,2482
173,6538
174,6085
175,7433
176,6748
177,3734
178,7329
179,7583
180,7872
181,7420
182,7177
183,4985
184,7299
185,8220
186,9476
187,5304
188,6924
189,5415
190,4265
191,3319
192,4169
193,9098
194,6655
195,2350
196,6608
197,3652
198,2614
199,2094
200,7382
201,1646
202,9295
203,5653
204,4407
205,8076
206,2253
207,5854
208,5053
209,4270
210,368
211,644
212,1886
213,1336
214,773
215,3321
216,5460
217,574
218,2435
219,4484
220,6178
221,3379
222,2994
223,2727
224,1808
225,1720
226,1126
227,6400
228,3950
229,4772
230,1392
231,141
232,6317
233,2450
234,6967
235,3061
236,378
237,6300
238,4210
239,2165
240,2489
241,3533
242,9284
243,5744
244,351
245,6440
246,461
247,3788
248,168
249,1341
250,3134
251,1461
252,1324
253,1501
254,409
255,544
256,895
257,1681
258,1975
259,1715
260,2119
261,476
262,1413
263,1406
264,1619
265,3561
266,140
267,550
268,1399
269,2301
270,3310
271,1357
272,6443
273,492
274,4088
275,2052
276,1785
277,1465
278,4183
279,4683
280,1971
281,5278
282,1189
283,7492
284,2552
285,3455
286,8073
287,7589
288,3345
289,1101
290,1464
291,1568
292,2336
293,686
294,1208
295,1045
296,1016
297,812
298,1655
299,1548
300,208
301,1772
302,2
303,3370
304,1890
305,3356
306,7966
307,2307
308,2653
309,3802
310,911
311,5942
312,1913
313,1058
314,157
315,5303
316,3024
317,616
318,776
319,1496
