,0
0,411
1,45
2,2077
3,275
4,2584
5,14
6,1489
7,3336
8,2404
9,776
10,2845
11,1180
12,734
13,882
14,2753
15,824
16,902
17,1506
18,4390
19,5670
20,7570
21,1798
22,2299
23,1854
24,7251
25,3513
26,2689
27,6091
28,1913
29,2911
30,370
31,8825
32,4099
33,4108
34,2843
35,232
36,3600
37,2616
38,3325
39,7823
40,210
41,3969
42,3775
43,7362
44,1611
45,5466
46,5498
47,6911
48,2379
49,5079
50,3795
51,3379
52,4993
53,10
54,3783
55,1304
56,1748
57,2673
58,4050
59,4774
60,4911
61,872
62,3940
63,289
64,5800
65,5543
66,984
67,1383
68,3103
69,4704
70,2485
71,492
72,1559
73,4064
74,2662
75,706
76,3505
77,1963
78,272
79,4954
80,1010
81,1432
82,177
83,3278
84,5994
85,3444
86,2185
87,6432
88,2214
89,1124
90,4298
91,489
92,1862
93,4660
94,1172
95,5745
96,1581
97,2902
98,5572
99,7245
100,993
101,1090
102,1808
103,2127
104,1976
105,8961
106,2578
107,3801
108,2737
109,3734
110,8542
111,5148
112,4408
113,4701
114,2423
115,1547
116,5082
117,1457
118,2108
119,1355
120,1173
121,4126
122,71
123,3690
124,5878
125,6254
126,3081
127,5908
128,7454
129,4217
130,4106
131,1606
132,28
133,2102
134,757
135,2606
136,5229
137,1647
138,6884
139,4125
140,4065
141,4083
142,3320
143,1676
144,3755
145,7200
146,5467
147,6579
148,1831
149,4438
150,6731
151,2093
152,10463
153,550
154,7201
155,1148
156,4575
157,1344
158,2498
159,1670
160,1654
161,2492
162,4591
163,4110
164,4700
165,1577
166,4052
167,5921
168,2632
169,4177
170,1310
171,3950
172,5997
173,5502
174,7100
175,3731
176,2032
177,3841
178,4304
179,3500
180,5626
181,5172
182,7432
183,3136
184,1720
185,5193
186,5766
187,6796
188,1115
189,2624
190,1623
191,5404
192,7969
193,4037
194,1479
195,76
196,2814
197,1900
198,1483
199,3028
200,737
201,431
202,2060
203,4839
204,4525
205,2223
206,3796
207,1561
208,1986
209,5051
210,1121
211,633
212,508
213,478
214,1760
215,1206
216,254
217,365
218,165
219,143
220,146
221,690
222,2260
223,1923
224,1026
225,426
226,922
227,2363
228,2052
229,4086
230,91
231,1482
232,927
233,2310
234,2006
235,5727
236,3251
237,563
238,3346
239,2781
240,1824
241,5849
242,3105
243,1903
244,3720
245,3166
246,725
247,2998
248,3023
249,2967
250,1521
251,4413
252,278
253,4
254,3630
255,1638
256,5970
257,2347
258,2110
259,469
260,1795
261,5304
262,1982
263,4303
264,3661
265,2553
266,4242
267,3207
268,8365
269,3948
270,4150
271,5799
272,5002
273,786
274,2316
275,4978
276,6461
277,3125
278,6969
279,1516
280,1687
281,4529
282,5425
283,1586
284,5067
285,5773
286,3633
287,5943
288,1749
289,2278
290,765
291,4796
292,3107
293,2727
294,5696
295,339
296,393
297,808
298,1820
299,1899
300,1072
301,2180
302,1565
303,660
304,2537
305,2389
306,1513
307,1685
308,2582
309,3060
310,211
311,3552
312,1817
313,2150
314,2644
315,1057
316,4997
317,5677
318,338
319,1236
320,477
321,264
322,453
323,2173
324,3135
325,1038
326,1050
327,1449
328,905
329,663
330,138
331,2440
332,1830
333,656
334,337
335,1471
336,2991
337,3305
338,2341
339,4632
340,488
341,2509
342,73
343,2663
344,3370
345,4068
346,1812
347,97
348,2593
349,4311
350,1745
351,1691
352,3903
353,1077
354,1772
355,379
356,2761
357,5210
358,4653
359,1373
360,2513
361,2445
362,3126
363,237
364,921
365,3146
366,2057
367,3674
368,4986
369,361
370,551
371,8
372,697
373,1418
374,3539
375,6934
376,3459
377,2964
378,4532
379,4357
380,4679
381,1512
382,4844
383,4018
384,1661
385,1213
386,3828
387,354
388,5013
389,559
390,5139
391,2542
392,5231
393,5520
394,4945
395,187
396,5459
397,1094
398,2924
399,751
400,4919
401,900
402,6174
403,5124
404,3318
405,1075
406,3987
407,6062
408,1104
409,6066
410,5355
411,1397
412,6988
413,4193
414,4076
415,3191
416,3200
417,106
418,4273
419,5900
420,4249
421,5584
422,5981
423,2634
424,6001
425,6209
426,464
427,2083
428,4251
429,1283
430,5311
431,2272
432,4362
433,7463
434,1053
435,1861
436,5440
437,4062
438,2075
439,5192
440,5369
441,5397
442,4252
443,6427
444,5350
445,2938
446,6861
447,5826
448,2963
449,6255
450,5014
451,6110
452,7723
453,1420
454,7431
455,8303
456,6211
457,6274
458,8200
459,7583
460,4213
461,4961
462,7233
463,2313
464,6440
465,6216
466,6194
467,4221
468,6889
469,5885
470,8086
471,2324
472,6277
473,5038
474,4877
475,1734
476,5434
477,4170
478,4071
479,793
480,4287
481,4680
482,1927
483,5341
484,37
485,6619
486,4015
487,7590
488,5437
489,6755
490,2213
491,2818
492,6998
493,5648
494,3509
495,7068
496,7880
497,7960
498,5370
499,8148
500,6788
501,7250
502,5389
503,5839
504,6380
505,7715
506,5360
507,6749
508,7419
509,6551
510,6138
511,7920
512,3858
513,6883
514,6052
515,8083
516,3744
517,1280
518,7582
519,2699
520,7658
521,6079
522,6943
523,1468
524,7895
525,7158
526,7545
527,4519
528,5094
529,4921
530,4172
531,7366
532,8237
533,6378
534,4951
535,3045
536,831
537,621
538,4358
539,1046
540,9217
541,5558
542,7819
543,5550
544,6983
545,7799
546,5833
547,4222
548,6420
549,7886
550,6237
551,3359
552,7781
553,7975
554,7654
555,4057
556,2992
557,9020
558,7427
559,6797
560,8259
561,7127
562,6150
563,9416
564,8228
565,2367
566,5441
567,9541
568,9286
569,6804
570,7254
571,8265
572,7236
573,2990
574,3285
575,8360
576,4662
577,3067
578,7967
579,7998
580,8362
581,2607
582,6632
583,68
584,2148
585,8157
586,7533
587,8284
588,8380
589,8628
590,6335
591,7973
592,3082
593,10225
594,7418
595,4195
596,591
597,8679
598,7156
599,5822
600,8540
601,10153
