,0
0,1386
1,376
2,1303
3,687
4,932
5,2386
6,6776
7,1492
8,1333
9,65
10,407
11,271
12,4520
13,5209
14,1119
15,1128
16,2873
17,205
18,6014
19,908
20,870
21,2410
22,44
23,171
24,2231
25,2606
26,5567
27,859
28,5125
29,1909
30,7590
31,3382
32,3718
33,428
34,2022
35,6412
36,2355
37,2986
38,2366
39,704
40,3277
41,2502
42,2216
43,3446
44,3129
45,8
46,10219
47,3692
48,3855
49,2833
50,4255
51,4701
52,6096
53,6203
54,3986
55,4814
56,403
57,1849
58,5049
59,4219
60,4390
61,5623
62,7352
63,5444
64,3263
65,3966
66,1707
67,2435
68,2143
69,1257
70,823
71,3036
72,2649
73,8432
74,4030
75,2173
76,357
77,2970
78,857
79,2728
80,181
81,3317
82,7500
83,235
84,7092
85,2050
86,7
87,1243
88,349
89,734
90,2282
91,2905
92,5612
93,3318
94,5131
95,623
96,644
97,232
98,1415
99,1307
100,6325
101,3791
102,5973
103,8367
104,3696
105,2637
106,331
107,73
108,3346
109,2964
110,3721
111,3197
112,385
113,4310
114,373
115,651
116,5330
117,329
118,5296
119,6616
120,1786
121,3852
122,3908
123,6482
124,4790
125,4680
126,3715
127,4016
128,3941
129,3978
130,1995
131,761
132,1047
133,1678
134,3874
135,4272
136,2620
137,363
138,5042
139,1815
140,2292
141,1996
142,4681
143,967
144,7643
145,5295
146,1182
147,4365
148,6983
149,386
150,989
151,2487
152,2078
153,469
154,2807
155,518
156,3511
157,3375
158,1344
159,4012
160,1858
161,2085
162,4277
163,1326
164,6996
165,1355
166,1151
167,844
168,139
169,6672
170,4254
171,4843
172,5505
173,2959
174,2333
175,1818
176,2718
177,377
178,2889
179,3095
180,6191
181,3958
182,4436
183,128
184,6951
185,1580
186,173
187,1708
188,1672
189,2692
190,3515
191,1654
192,542
193,4983
194,5382
195,4154
196,1284
197,461
198,1218
199,2450
200,1475
201,1433
202,5452
203,1382
204,733
205,8134
206,3503
207,1737
208,1038
209,3824
210,77
211,2087
212,1301
213,1596
214,4209
215,28
216,936
217,2047
218,2918
219,5392
220,911
221,1479
222,7307
223,3930
224,3206
225,2480
226,200
227,1829
228,827
229,2178
230,3053
231,435
232,5218
233,4941
234,3727
235,2429
236,4176
237,2019
238,4997
239,2571
240,7001
241,3669
242,2528
243,5851
244,3096
245,1721
246,4716
247,2654
248,2205
249,1577
250,6617
251,3180
252,480
253,2878
254,483
255,4519
256,717
257,4899
258,2752
259,1604
260,2253
261,1550
262,2141
263,5176
264,1562
265,6199
266,5634
267,3038
268,1610
269,4414
270,2992
271,3079
272,555
273,2864
274,4065
275,4106
276,1908
277,3779
278,4704
279,6241
280,3738
281,4541
282,5753
283,2225
284,3844
285,7051
286,5986
287,2101
288,1646
289,6420
290,4062
291,6877
292,7654
293,5929
294,8209
295,3282
296,1473
297,5895
298,7217
299,4699
300,5177
301,10227
302,5107
303,4594
304,6047
305,5667
306,6063
307,5424
308,2045
309,4079
310,6970
311,6811
312,743
313,5887
314,3518
315,7166
316,4661
317,2266
318,5814
319,4189
320,7963
321,4218
322,6547
323,3100
324,6803
325,5864
326,68
327,4252
328,6051
329,4064
330,7545
331,5539
332,2252
333,5341
334,2393
335,4979
336,7929
337,292
338,4907
339,6792
340,4947
341,7443
342,7586
343,6158
344,5865
345,6821
346,8606
347,6217
348,8289
349,4026
350,8679
351,7750
352,8070
353,5784
354,4104
355,4049
356,1008
357,7374
358,1372
359,2475
360,4946
361,2609
362,1835
363,5915
364,8247
365,7430
366,7259
367,3979
368,1481
369,1028
370,3120
371,1427
372,7328
373,8072
374,167
375,3131
376,1096
377,3343
378,2340
379,2051
380,7077
381,3563
382,6039
383,4916
384,1470
385,1485
386,7528
387,3538
388,8087
389,6445
390,1725
391,1521
392,549
393,4306
394,6769
395,138
396,3497
397,1643
398,4533
399,420
400,2994
401,1982
402,1347
403,974
404,1233
405,1211
406,3358
407,3055
408,909
409,500
410,2352
411,900
412,1918
413,7340
414,1076
415,3709
416,915
417,4238
418,6053
419,1444
420,1058
421,1350
422,1784
423,3551
424,3654
425,3626
426,7806
427,254
428,89
429,3714
430,2004
431,553
432,6959
433,988
434,2420
435,3493
436,5034
437,2308
438,2546
439,2005
440,2271
441,640
442,1686
443,70
444,977
445,661
446,101
447,5122
448,753
449,6541
450,4657
451,5956
452,5818
453,142
454,6745
455,3543
456,1774
457,4931
458,94
459,1661
460,211
461,791
462,4833
463,6587
464,425
465,1750
466,4033
467,5875
468,7394
469,1608
470,4061
471,2724
472,777
473,8657
474,3736
475,8218
476,2302
477,5240
478,1107
479,37
480,1810
481,3319
482,2315
483,5407
484,3
485,2589
486,3711
487,6450
488,6368
489,5783
490,6658
491,2960
492,8189
493,7473
494,7715
495,2831
496,3968
497,1898
498,4744
499,3189
500,6419
501,4035
502,5220
503,5524
504,2584
505,5554
506,4867
507,7262
508,3796
509,5825
510,7364
511,3946
512,724
513,6641
514,4998
515,7130
516,5926
517,3807
518,4859
519,1467
520,5346
521,3804
522,2836
523,3324
524,6132
525,9550
526,316
527,3793
528,7655
529,2732
530,1798
531,5077
532,6103
533,1732
534,6904
535,7821
536,8339
537,5650
538,8294
539,4663
540,3121
541,1160
542,7900
543,4162
544,3655
545,6553
546,3125
547,6193
548,1073
549,2498
550,4148
551,8187
552,5432
553,4377
554,7012
555,5731
556,7580
557,5863
558,9174
559,7971
560,7811
561,7682
562,3331
563,7567
564,6309
565,8351
566,5195
567,5966
568,7684
569,9237
570,2963
571,8015
572,156
573,8931
574,8692
575,8523
576,9900
577,9609
578,7955
579,9415
580,9398
581,8809
582,3977
583,8084
584,7622
585,816
586,3510
587,4529
588,10463
589,4937
590,6577
591,7743
592,8496
593,5375
594,7205
595,8782
596,10557
597,6622
598,7582
599,1812
600,6358
601,3098
602,1175
603,8531
604,7969
605,4170
606,8272
607,8900
608,4987
609,10718
610,8466
611,7444
612,6138
613,8190
614,6763
615,8761
616,8354
617,10737
618,8977
619,6036
620,7555
621,8703
622,10359
623,9075
624,5061
625,7732
626,5188
627,3248
628,9466
629,4293
630,8264
631,684
632,7589
633,646
634,5758
635,7439
636,2858
637,1968
638,7435
639,9477
640,8842
641,6471
642,10782
643,5807
644,9195
645,7164
646,6900
647,9729
648,2671
649,6157
650,4966
651,1622
652,2985
653,3360
654,4406
655,9092
656,9575
657,7829
658,10568
659,9969
660,10097
661,10000
662,10728
663,10154
664,10142
665,10731
666,4168
667,6155
668,4521
669,7885
670,10768
671,7400
672,5541
673,9280
674,9199
675,8808
676,8976
677,9711
678,10582
679,6348
680,9894
681,9730
682,6829
683,9718
684,9230
685,7965
686,8581
687,9764
688,10430
689,9143
690,6242
691,10577
692,8474
693,4361
694,10614
695,9363
696,9690
697,9905
698,6104
699,10167
700,7746
701,4056
702,3629
703,5246
704,3158
705,9535
706,7135
707,9781
708,8011
709,8226
710,7501
711,4097
712,10584
713,10535
714,9549
715,7720
716,10055
717,10216
718,4939
719,10751
720,10484
721,8471
722,9587
723,9261
724,10273
725,10458
726,4051
727,8497
728,7180
729,2534
730,7721
731,8081
732,10312
733,8743
734,8791
735,8522
736,4922
737,10618
738,1460
739,9923
740,6251
741,3597
742,10673
743,10164
744,7659
745,9223
746,10550
747,10776
748,8617
749,10205
750,4303
751,4751
752,8971
753,8135
754,8812
755,8350
756,8917
757,10574
758,5063
759,9008
760,3583
761,10080
762,9991
763,10407
764,9522
765,6261
766,10772
767,7116
768,7368
769,8149
770,8344
771,9947
772,7493
773,10791
774,10538
775,9093
776,9629
777,10785
778,10798
779,10766
780,6356
781,814
782,10268
783,6521
784,10271
785,10202
786,3373
787,6591
788,4408
789,10384
790,10783
791,9488
792,1434
793,9875
794,10321
795,1144
796,10720
797,10640
798,8942
799,9683
800,6856
801,7825
802,4995
803,5518
804,5806
805,7770
