,0
0,270
1,64
2,800
3,420
4,480
5,398
6,1045
7,1162
8,13
9,896
10,190
11,754
12,899
13,1434
14,233
15,787
16,2613
17,3114
18,340
19,2395
20,3199
21,3365
22,1376
23,176
24,2184
25,858
26,2376
27,2420
28,2307
29,3958
30,5248
31,3390
32,7972
33,1094
34,743
35,3461
36,976
37,423
38,920
39,2706
40,210
41,2009
42,3288
43,7250
44,639
45,1844
46,3334
47,2030
48,4905
49,3025
50,3569
51,877
52,5386
53,2431
54,93
55,5892
56,2629
57,1170
58,3531
59,1903
60,2427
61,2000
62,1807
63,290
64,4980
65,2672
66,4402
67,1498
68,3873
69,3983
70,69
71,5992
72,3274
73,6733
74,4085
75,5062
76,3356
77,2319
78,4534
79,4659
80,2978
81,143
82,1218
83,1106
84,1741
85,809
86,3122
87,897
88,2951
89,6595
90,962
91,1553
92,875
93,7501
94,3812
95,1685
96,1671
97,1892
98,102
99,2515
100,4251
101,4940
102,1114
103,2994
104,6378
105,1083
106,4837
107,722
108,1818
109,1931
110,1297
111,4308
112,4306
113,3070
114,1768
115,3800
116,849
117,1681
118,1913
119,1316
120,2518
121,615
122,4081
123,5555
124,42
125,5621
126,1973
127,601
128,4420
129,2279
130,4079
131,267
132,1653
133,6265
134,2574
135,677
136,641
137,3450
138,1577
139,1450
140,1044
141,1510
142,1058
143,162
144,815
145,2224
146,796
147,2925
148,2497
149,1345
150,1474
151,7342
152,2543
153,3732
154,2893
155,2111
156,1717
157,3087
158,6072
159,4874
160,1790
161,2676
162,1630
163,6672
164,764
165,2620
166,2345
167,1408
168,172
169,3756
170,4514
171,495
172,3467
173,3648
174,4841
175,3010
176,2001
177,4073
178,3813
179,2566
180,1822
181,211
182,3348
183,462
184,3649
185,3136
186,1724
187,903
188,5139
189,1755
190,8139
191,1363
192,2798
193,2401
194,3557
195,3201
196,3524
197,7000
198,3507
199,2223
200,3076
201,5074
202,928
203,3734
204,4162
205,2020
206,2315
207,1198
208,4185
209,4409
210,4315
211,3987
212,5772
213,3483
214,2767
215,4
216,216
217,2858
218,6461
219,5948
220,1417
221,7541
222,1161
223,4266
224,4052
225,1481
226,4954
227,1917
228,956
229,4446
230,5444
231,723
232,647
233,1238
234,2152
235,989
236,880
237,356
238,332
239,1205
240,373
241,213
242,977
243,572
244,333
245,1634
246,753
247,378
248,88
249,2435
250,2180
251,1328
252,1507
253,331
254,133
255,1665
256,1813
257,187
258,67
259,769
260,4684
261,541
262,235
263,131
264,430
265,386
266,1515
267,2503
268,643
269,2419
270,1034
271,48
272,3353
273,771
274,2855
275,1745
276,2057
277,3705
278,387
279,1270
280,1333
281,713
282,3155
283,465
284,2008
285,546
286,2640
287,72
288,1571
289,1648
290,2677
291,3690
292,1728
293,1640
294,261
295,2832
296,1811
297,27
298,2909
299,4050
300,1405
301,1656
302,1557
303,2154
304,3090
305,2889
306,2592
307,4168
308,5568
309,3748
310,2741
311,2179
312,3002
313,3995
314,2101
315,1239
316,2083
317,2717
318,2645
319,2129
320,2361
321,1505
322,6489
323,1332
324,3555
325,3871
326,3110
327,466
328,2447
329,3891
330,3053
331,4667
332,4596
333,2938
334,1574
335,3316
336,1812
337,1714
338,4706
339,5434
340,2774
341,452
342,3818
343,5393
344,2519
345,2532
346,3475
347,1228
348,4122
349,5352
350,5514
351,2661
352,3741
353,2175
354,3791
355,2272
356,2054
357,1852
358,4190
359,5675
360,4291
361,2548
362,2977
363,5403
364,3730
365,6674
366,3844
367,5306
368,4424
369,4222
370,4002
371,728
372,5827
373,6466
374,5464
375,3974
376,4204
377,5737
378,5200
379,4987
380,5394
381,3068
382,2031
383,5643
384,4720
385,5438
386,3051
387,3217
388,5973
389,4991
390,5878
391,4032
392,6945
393,734
394,5800
395,6095
396,5520
397,4685
398,5888
399,3862
400,5681
401,4524
402,6083
403,5623
404,4525
405,350
406,4374
407,5880
408,5006
409,2596
410,5904
411,5133
412,2554
413,6215
414,6644
415,3860
416,6284
417,6984
418,7445
419,4955
420,5724
421,5881
422,7527
423,4945
424,5187
425,2652
426,1343
427,7044
428,6499
429,5850
430,5802
431,5456
432,5912
433,7748
434,4785
435,1463
436,3402
437,238
438,6181
439,5228
440,3370
441,5186
442,6764
443,6036
444,6660
445,4097
446,6437
447,6794
448,7446
449,6627
450,1809
451,5333
452,1146
453,2442
454,144
455,1679
456,5953
457,7313
458,4029
459,7907
460,6559
461,3517
462,206
463,1371
464,6380
465,1616
466,6621
467,7467
468,6432
469,6264
470,364
471,3341
472,5661
473,6866
474,7826
475,4949
476,3111
477,7183
478,602
479,4579
480,5509
481,6115
482,3819
483,2261
484,4947
485,8275
486,3528
487,6622
488,7958
489,4915
490,2877
491,4230
492,7074
493,6983
494,6286
495,3963
496,7266
497,6180
498,7332
499,7543
500,2074
501,7834
502,4965
503,6070
504,6770
505,5634
506,6029
507,5843
508,3799
509,3815
510,1604
511,1901
512,7264
513,534
514,5054
515,5538
516,1550
517,3454
518,8190
519,7013
520,7691
521,6222
522,1779
523,7678
524,1888
525,460
526,6055
527,5932
528,1598
529,6938
530,5253
531,5115
532,6448
533,7214
534,1853
535,4907
536,7443
537,4067
538,3329
539,6809
540,8347
541,1963
542,7814
543,4313
544,964
545,6748
546,457
547,7935
548,7755
549,4452
550,7731
551,6802
552,7966
553,5876
554,6344
555,8248
556,4042
557,6245
558,1460
559,8191
560,6539
561,7542
562,7967
563,5553
564,7402
565,9216
566,5205
567,7806
568,8018
569,7494
570,6161
571,5007
572,9882
573,3381
574,3567
575,7458
576,7164
577,8266
578,4708
579,9014
580,6200
581,7970
582,6971
583,7555
584,6438
585,6217
586,8668
587,5198
588,6155
589,5439
590,1292
591,7808
592,477
593,3760
594,8859
595,7891
596,8138
597,8619
598,6961
599,5087
600,8531
601,7434
602,10551
603,8912
604,6311
605,7689
606,7500
607,5180
608,7885
