,0
0,42
1,1024
2,358
3,7
4,399
5,2631
6,328
7,2357
8,199
9,1381
10,176
11,1682
12,203
13,5021
14,2885
15,1724
16,762
17,12
18,227
19,369
20,1321
21,2185
22,3212
23,1337
24,1667
25,50
26,1037
27,1149
28,1303
29,2156
30,1512
31,213
32,1973
33,1473
34,418
35,1172
36,577
37,1174
38,2307
39,1860
40,733
41,329
42,2661
43,1343
44,1818
45,2109
46,327
47,279
48,1899
49,2705
50,478
51,982
52,1577
53,4226
54,3939
55,839
56,1657
57,3914
58,93
59,929
60,4010
61,1488
62,646
63,885
64,1641
65,3514
66,353
67,395
68,1829
69,1601
70,2029
71,684
72,5034
73,2359
74,1673
75,356
76,1925
77,161
78,1326
79,2283
80,1043
81,1341
82,616
83,2466
84,1035
85,2510
86,2009
87,1442
88,2117
89,1223
90,959
91,3309
92,3095
93,2990
94,2402
95,2379
96,908
97,463
98,411
99,2538
100,2158
101,2871
102,2756
103,644
104,2316
105,2579
106,3291
107,2966
108,4753
109,1580
110,3352
111,3441
112,4672
113,2583
114,1207
115,1348
116,378
117,1704
118,1684
119,723
120,523
121,3667
122,1053
123,2820
124,2177
125,3075
126,1046
127,1815
128,736
129,553
130,2268
131,2092
132,3143
133,2490
134,2058
135,1573
136,672
137,1102
138,405
139,533
140,495
141,1652
142,1582
143,499
144,547
145,1368
146,1511
147,1201
148,739
149,4152
150,3163
151,1424
152,2363
153,887
154,1066
155,200
156,1904
157,1852
158,2765
159,145
160,602
161,1331
162,25
163,3437
164,137
165,1414
166,1983
167,3960
168,383
169,1387
170,4895
171,2135
172,604
173,106
174,68
175,773
176,2846
177,4613
178,1481
179,1336
180,1472
181,2039
182,1138
183,73
184,1990
185,3627
186,1275
187,1482
188,217
189,2965
190,2224
191,1705
192,2395
193,2666
194,3932
195,3498
196,1409
197,2665
198,2094
199,2697
200,4513
201,3451
202,1635
203,2260
204,4048
205,2553
206,2506
207,3119
208,2989
209,3584
210,3021
211,3120
212,1117
213,1719
214,5508
215,3843
216,3625
217,1645
218,2251
219,3596
220,3714
221,3788
222,4189
223,4429
224,7248
225,4055
226,3659
227,3697
228,3821
229,65
230,4623
231,2824
232,379
233,434
234,4073
235,4298
236,2659
237,354
238,3787
239,3341
240,5320
241,2718
242,4654
243,3195
244,3949
245,2848
246,2528
247,3624
248,4026
249,1431
250,4166
251,5039
252,165
253,4168
254,800
255,2682
256,5324
257,4296
258,3053
259,4400
260,3540
261,3076
262,1166
263,4872
264,4356
265,4783
266,3720
267,5295
268,4455
269,2590
270,4147
271,4259
272,3467
273,5061
274,751
275,3611
276,5184
277,2626
278,2218
279,3959
280,915
281,3971
282,2997
283,5174
284,4524
285,5385
286,1392
287,3734
288,2435
289,4250
290,5431
291,4101
292,5834
293,2234
294,4091
295,4949
296,4098
297,138
298,3252
299,3802
300,5649
301,2917
302,3041
303,804
304,3396
305,4215
306,4285
307,4673
308,5051
309,6963
310,5867
311,3552
312,907
313,2732
314,4375
315,7343
316,2344
317,78
318,4652
319,225
320,5078
321,4053
322,3488
323,5788
324,5733
325,3739
326,5297
327,5126
328,1796
329,1515
330,4821
331,4487
332,4996
333,3145
334,5436
335,140
336,3349
337,2302
338,2349
339,6243
340,2647
341,4076
342,4910
343,7028
344,1097
345,3736
346,6065
347,2043
348,2851
349,5502
350,6223
351,3710
352,6739
353,4020
354,5667
355,5386
356,5322
357,6550
358,2047
359,7113
360,3266
361,5811
362,4233
363,6898
364,4247
365,5213
366,5943
367,4512
