,0
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,35
34,36
35,37
36,38
37,39
38,40
39,41
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,56
52,57
53,58
54,59
55,60
56,61
57,62
58,63
59,64
60,65
61,66
62,67
63,69
64,70
65,71
66,73
67,74
68,75
69,76
70,77
71,78
72,79
73,81
74,82
75,85
76,86
77,87
78,88
79,90
80,91
81,92
82,94
83,95
84,96
85,97
86,98
87,100
88,101
89,102
90,104
91,105
92,106
93,107
94,108
95,109
96,111
97,112
98,113
99,114
100,116
101,117
102,118
103,119
104,120
105,121
106,123
107,124
108,125
109,126
110,128
111,129
112,130
113,131
114,132
115,133
116,134
117,135
118,136
119,137
120,138
121,139
122,140
123,141
124,142
125,143
126,144
127,145
128,146
129,147
130,148
131,149
132,150
133,151
134,152
135,153
136,154
137,155
138,156
139,157
140,158
141,159
142,160
143,161
144,162
145,163
146,164
147,165
148,166
149,167
150,168
151,169
152,170
153,172
154,174
155,175
156,177
157,178
158,179
159,180
160,181
161,182
162,183
163,184
164,185
165,186
166,187
167,188
168,189
169,190
170,191
171,192
172,193
173,194
174,195
175,196
176,197
177,198
178,199
179,200
180,201
181,203
182,204
183,205
184,206
185,207
186,208
187,209
188,210
189,211
190,212
191,213
192,214
193,215
194,217
195,218
196,220
197,221
198,222
199,223
200,224
201,225
202,226
203,227
204,228
205,229
206,230
207,231
208,233
209,234
210,235
211,236
212,237
213,238
214,239
215,240
216,241
217,242
218,243
219,244
220,245
221,246
222,247
223,248
224,249
225,250
226,251
227,252
228,253
229,254
230,255
231,256
232,257
233,258
234,259
235,260
236,262
237,263
238,264
239,266
240,267
241,268
242,269
243,270
244,271
245,272
246,273
247,274
248,275
249,276
250,277
251,278
252,279
253,280
254,281
255,282
256,283
257,285
258,286
259,287
260,288
261,289
262,291
263,292
264,293
265,294
266,295
267,296
268,297
269,298
270,299
271,300
272,301
273,302
274,303
275,304
276,305
277,306
278,307
279,308
280,309
281,310
282,311
283,313
284,314
285,315
286,316
287,317
288,319
289,320
290,321
291,322
292,323
293,324
294,325
295,326
296,327
297,328
298,329
299,330
300,332
301,333
302,334
303,335
304,336
305,337
306,338
307,339
308,340
309,341
310,342
311,343
312,344
313,345
314,347
315,348
316,349
317,350
318,351
319,352
320,353
321,354
322,355
323,356
324,357
325,358
326,359
327,361
328,362
329,363
330,364
331,366
332,367
333,368
334,369
335,370
336,372
337,373
338,374
339,375
340,376
341,377
342,378
343,379
344,380
345,381
346,382
347,383
348,385
349,386
350,387
351,388
352,389
353,390
354,391
355,392
356,393
357,394
358,395
359,396
360,397
361,399
362,402
363,403
364,404
365,405
366,406
367,407
368,408
369,409
370,410
371,411
372,412
373,413
374,414
375,415
376,417
377,418
378,419
379,420
380,421
381,422
382,423
383,424
384,425
385,426
386,427
387,428
388,429
389,430
390,431
391,432
392,433
393,434
394,435
395,436
396,437
397,438
398,439
399,440
400,441
401,442
402,443
403,444
404,446
405,447
406,448
407,449
408,450
409,451
410,452
411,455
412,456
413,457
414,459
415,460
416,461
417,462
418,463
419,464
420,465
421,466
422,467
423,469
424,470
425,471
426,472
427,473
428,474
429,476
430,477
431,478
432,479
433,480
434,481
435,482
436,483
437,484
438,485
439,486
440,487
441,488
442,489
443,490
444,491
445,492
446,493
447,494
448,495
449,496
450,498
451,499
452,500
453,502
454,503
455,504
456,505
457,506
458,507
459,508
460,509
461,510
462,511
463,512
464,513
465,514
466,515
467,516
468,518
469,519
470,521
471,522
472,524
473,525
474,526
475,527
476,528
477,529
478,530
479,532
480,533
481,534
482,535
483,536
484,537
485,538
486,539
487,540
488,541
489,542
490,543
491,544
492,545
493,546
494,547
495,549
496,551
497,552
498,553
499,554
500,555
501,556
502,557
503,558
504,559
505,560
506,561
507,562
508,563
509,564
510,565
511,566
512,567
513,568
514,569
515,570
516,571
517,572
518,573
519,574
520,575
521,576
522,577
523,579
524,580
525,581
526,584
527,585
528,586
529,587
530,588
531,589
532,590
533,591
534,592
535,593
536,595
537,596
538,597
539,598
540,599
541,600
542,601
543,602
544,603
545,604
546,606
547,607
548,608
549,609
550,610
551,611
552,612
553,613
554,614
555,615
556,617
557,619
558,620
559,621
560,622
561,623
562,624
563,625
564,626
565,627
566,628
567,629
568,630
569,631
570,632
571,633
572,635
573,636
574,637
575,638
576,639
577,640
578,642
579,643
580,644
581,645
582,647
583,648
584,649
585,650
586,651
587,652
588,653
589,654
590,655
591,656
592,657
593,658
594,659
595,660
596,661
597,662
598,663
599,664
600,665
601,666
602,667
603,668
604,669
605,670
606,671
607,672
608,673
609,675
610,676
611,677
612,678
613,679
614,680
615,681
616,682
617,683
618,684
619,685
620,686
621,687
622,688
623,689
624,690
625,691
626,692
627,693
628,694
629,695
630,697
631,698
632,699
633,700
634,701
635,702
636,703
637,704
638,706
639,707
640,708
641,709
642,710
643,712
644,713
645,714
646,715
647,716
648,717
649,718
650,719
651,720
652,721
653,722
654,723
655,724
656,725
657,726
658,728
659,729
660,730
661,731
662,732
663,733
664,734
665,735
666,736
667,737
668,738
669,739
670,740
671,741
672,743
673,744
674,745
675,746
676,747
677,748
678,750
679,751
680,752
681,753
682,755
683,756
684,758
685,759
686,760
687,761
688,762
689,763
690,764
691,766
692,767
693,768
694,769
695,770
696,771
697,772
698,773
699,774
700,775
701,776
702,778
703,779
704,780
705,781
706,782
707,783
708,784
709,785
710,786
711,787
712,788
713,789
714,790
715,791
716,792
717,794
718,795
719,796
720,797
721,798
722,799
723,800
724,801
725,802
726,803
727,804
728,805
729,806
730,807
731,808
732,809
733,810
734,811
735,812
736,813
737,814
738,815
739,816
740,817
741,818
742,819
743,821
744,824
745,826
746,827
747,828
748,829
749,830
750,831
751,832
752,833
753,834
754,835
755,836
756,837
757,838
758,839
759,840
760,841
761,842
762,843
763,844
764,845
765,846
766,848
767,849
768,850
769,851
770,852
771,853
772,854
773,857
774,858
775,859
776,860
777,861
778,862
779,863
780,864
781,865
782,866
783,867
784,868
785,869
786,871
787,872
788,874
789,875
790,876
791,877
792,878
793,880
794,881
795,882
796,883
797,884
798,886
799,887
800,888
801,890
802,891
803,892
804,893
805,894
806,896
807,897
808,898
809,899
810,900
811,901
812,902
813,903
814,904
815,905
816,906
817,907
818,908
819,909
820,910
821,911
822,912
823,913
824,914
825,915
826,916
827,918
828,919
829,920
830,921
831,922
832,923
833,924
834,925
835,926
836,927
837,928
838,929
839,930
840,931
841,932
842,933
843,934
844,936
845,937
846,938
847,939
848,940
849,941
850,942
851,943
852,944
853,945
854,946
855,947
856,948
857,949
858,950
859,951
860,952
861,953
862,954
863,955
864,956
865,957
866,958
867,959
868,960
869,961
870,962
871,963
872,964
873,965
874,966
875,967
876,968
877,969
878,970
879,972
880,973
881,974
882,975
883,976
884,977
885,978
886,979
887,980
888,981
889,982
890,983
891,984
892,985
893,986
894,987
895,988
896,989
897,990
898,991
899,992
900,993
901,994
902,995
903,996
904,997
905,998
906,999
907,1001
908,1002
909,1003
910,1004
911,1005
912,1007
913,1008
914,1009
915,1010
916,1011
917,1012
918,1013
919,1014
920,1015
921,1016
922,1017
923,1018
924,1019
925,1020
926,1021
927,1022
928,1023
929,1024
930,1025
931,1026
932,1027
933,1028
934,1029
935,1030
936,1031
937,1032
938,1033
939,1034
940,1035
941,1036
942,1037
943,1038
944,1039
945,1040
946,1042
947,1043
948,1044
949,1045
950,1046
951,1047
952,1048
953,1049
954,1050
955,1051
956,1053
957,1054
958,1055
959,1057
960,1058
961,1059
962,1060
963,1061
964,1062
965,1063
966,1064
967,1065
968,1066
969,1067
970,1068
971,1070
972,1071
973,1072
974,1073
975,1074
976,1075
977,1078
978,1079
979,1081
980,1082
981,1083
982,1084
983,1085
984,1086
985,1087
986,1088
987,1089
988,1090
989,1091
990,1092
991,1093
992,1094
993,1096
994,1097
995,1098
996,1099
997,1100
998,1101
999,1102
1000,1103
1001,1104
1002,1105
1003,1106
1004,1108
1005,1109
1006,1110
1007,1111
1008,1112
1009,1113
1010,1114
1011,1115
1012,1116
1013,1117
1014,1118
1015,1119
1016,1120
1017,1121
1018,1122
1019,1123
1020,1124
1021,1125
1022,1126
1023,1127
1024,1129
1025,1130
1026,1131
1027,1132
1028,1133
1029,1134
1030,1135
1031,1136
1032,1137
1033,1138
1034,1139
1035,1140
