,0
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,36
35,37
36,38
37,39
38,40
39,42
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,58
56,60
57,61
58,62
59,63
60,64
61,65
62,66
63,67
64,68
65,69
66,70
67,71
68,72
69,73
70,74
71,75
72,76
73,77
74,78
75,79
76,80
77,81
78,82
79,83
80,84
81,85
82,86
83,87
84,88
85,89
86,90
87,93
88,94
89,96
90,97
91,98
92,99
93,100
94,101
95,103
96,104
97,105
98,106
99,107
100,108
101,109
102,110
103,111
104,113
105,114
106,115
107,117
108,118
109,119
110,121
111,122
112,123
113,124
114,125
115,126
116,127
117,128
118,129
119,130
120,132
121,134
122,135
123,138
124,140
125,141
126,142
127,143
128,144
129,146
130,147
131,148
132,149
133,150
134,151
135,152
136,153
137,155
138,156
139,157
140,158
141,159
142,160
143,161
144,162
145,163
146,164
147,165
148,166
149,167
150,168
151,169
152,170
153,171
154,172
155,173
156,174
157,175
158,176
159,177
160,178
161,179
162,181
163,182
164,183
165,184
166,185
167,186
168,187
169,188
170,189
171,190
172,191
173,192
174,193
175,194
176,195
177,196
178,197
179,198
180,199
181,200
182,202
183,203
184,204
185,205
186,206
187,207
188,208
189,209
190,210
191,211
192,212
193,213
194,214
195,215
196,216
197,217
198,218
199,219
200,220
201,222
202,223
203,224
204,225
205,226
206,227
207,228
208,229
209,230
210,231
211,232
212,234
213,235
214,238
215,239
216,240
217,241
218,242
219,243
220,244
221,245
222,246
223,247
224,249
225,250
226,251
227,252
228,253
229,254
230,255
231,256
232,257
233,258
234,259
235,260
236,261
237,262
238,263
239,264
240,265
241,266
242,267
243,268
244,269
245,270
246,271
247,272
248,273
249,274
250,275
251,276
252,277
253,278
254,280
255,281
256,282
257,283
258,284
259,285
260,286
261,287
262,288
263,289
264,290
265,291
266,292
267,293
268,294
269,295
270,297
271,298
272,299
273,300
274,301
275,302
276,303
277,304
278,305
279,306
280,307
281,308
282,309
283,310
284,311
285,312
286,313
287,314
288,315
289,316
290,317
291,318
292,319
293,320
294,321
295,322
296,323
297,324
298,325
299,326
300,327
301,328
302,329
303,330
304,331
305,332
306,334
307,335
308,336
309,337
310,338
311,339
312,340
313,341
314,342
315,343
316,344
317,345
318,346
319,347
320,348
321,349
322,350
323,352
324,353
325,355
326,356
327,357
328,359
329,360
330,361
331,362
332,363
333,364
334,365
335,366
336,367
337,368
338,369
339,370
340,371
341,373
342,374
343,375
344,376
345,377
346,378
347,379
348,381
349,382
350,383
351,384
352,386
353,387
354,388
355,389
356,390
357,391
358,392
359,394
360,395
361,396
362,397
363,398
364,400
365,401
366,402
367,403
368,404
369,405
370,406
371,407
372,408
373,409
374,410
375,411
376,412
377,413
378,414
379,415
380,416
381,417
382,418
383,419
384,420
385,421
386,422
387,423
388,424
389,425
390,426
391,427
392,428
393,429
394,430
395,431
396,432
397,433
398,434
399,435
400,436
401,437
402,438
403,439
404,440
405,441
406,442
407,443
408,445
409,446
410,447
411,448
412,449
413,451
414,452
415,453
416,454
417,455
418,456
419,457
420,458
421,459
422,460
423,461
424,462
425,463
426,464
427,465
428,466
429,467
430,468
431,469
432,470
433,471
434,472
435,473
436,475
437,476
438,477
439,478
440,479
441,480
442,481
443,482
444,483
445,484
446,485
447,486
448,487
449,488
450,489
451,490
452,491
453,492
454,493
455,494
456,495
457,496
458,497
459,498
460,499
461,500
462,501
463,502
464,503
465,504
466,505
467,506
468,507
469,508
470,509
471,513
472,514
473,515
474,516
475,517
476,518
477,519
478,520
479,521
480,522
481,523
482,524
483,525
484,526
485,527
486,528
487,529
488,530
489,531
490,532
491,533
492,534
493,535
494,538
495,539
496,540
497,542
498,543
499,544
500,545
501,546
502,547
503,548
504,549
505,550
506,551
507,552
508,553
509,554
510,555
511,556
512,557
513,558
514,559
515,560
516,561
517,562
518,563
519,564
520,565
521,566
522,567
523,568
524,569
525,570
526,571
527,572
528,573
529,574
530,575
531,576
532,577
533,578
534,581
535,582
536,583
537,584
538,586
539,587
540,588
541,589
542,590
543,592
544,593
545,594
546,595
547,596
548,597
549,598
550,600
551,601
552,602
553,603
554,604
555,605
556,606
557,607
558,609
559,611
560,612
561,613
562,614
563,615
564,616
565,618
566,619
567,620
568,621
569,622
570,623
571,624
572,625
573,626
574,627
575,628
576,629
577,630
578,631
579,632
580,634
581,635
582,636
583,637
584,638
585,639
586,640
587,641
588,642
589,643
590,644
591,645
592,646
593,647
594,648
595,649
596,650
597,651
598,653
599,654
600,656
601,657
602,658
603,659
604,661
605,662
606,664
607,665
608,666
609,667
610,668
611,669
612,670
613,672
614,673
615,674
616,675
617,676
618,677
619,678
620,679
621,680
622,681
623,682
624,683
625,684
626,685
627,686
628,688
629,689
630,690
631,691
632,692
633,693
634,694
635,695
636,696
637,697
638,698
639,699
640,700
641,702
642,703
643,704
644,705
645,706
646,707
647,708
648,709
649,710
650,711
651,712
652,713
653,714
654,715
655,716
656,717
657,718
658,720
659,721
660,722
661,723
662,724
663,725
664,726
665,727
666,728
667,729
668,731
669,732
670,733
671,734
672,735
673,736
674,737
675,738
676,739
677,740
678,741
679,742
680,743
681,744
682,745
683,746
684,747
685,748
686,749
687,750
688,751
689,752
690,754
691,755
692,756
693,757
694,758
695,759
696,760
697,761
698,762
699,763
700,764
701,765
702,766
703,767
704,768
705,769
706,770
707,771
708,772
709,774
710,775
711,776
712,777
713,778
714,779
715,780
716,781
717,782
718,783
719,784
720,786
721,787
722,788
723,789
724,790
725,791
726,792
727,793
728,794
729,795
730,796
731,797
732,798
733,799
734,800
735,801
736,803
737,804
738,805
739,806
740,807
741,808
742,809
743,810
744,811
745,812
746,813
747,815
748,816
749,817
750,818
751,819
752,820
753,821
754,822
755,823
756,824
757,825
758,826
759,827
760,828
761,829
762,830
763,831
764,832
765,833
766,834
767,835
768,836
769,837
770,838
771,839
772,840
773,841
774,842
775,843
776,844
777,845
778,847
779,848
780,849
781,850
782,851
783,853
784,854
785,855
786,856
787,857
788,858
789,859
790,860
791,861
792,862
793,863
794,864
795,865
796,866
797,868
798,870
799,871
800,872
801,873
802,874
803,875
804,876
805,877
806,878
807,879
808,880
809,881
810,883
811,884
812,885
813,886
814,887
815,888
816,889
817,890
818,891
819,892
820,893
821,894
822,895
823,896
824,897
825,898
826,899
827,900
828,901
829,902
830,903
831,904
832,905
833,907
834,908
835,909
836,910
837,911
838,912
839,913
840,914
841,915
842,917
843,920
844,921
845,922
846,923
847,924
848,925
849,926
850,927
851,928
852,929
853,930
854,931
855,932
856,933
857,934
858,935
859,936
860,937
861,938
862,939
863,940
864,941
865,942
866,943
867,945
868,946
869,947
870,948
871,949
872,950
873,951
874,952
875,953
876,954
877,955
878,956
879,957
880,958
881,959
882,960
883,962
884,963
885,964
886,965
887,966
888,967
889,968
890,970
891,971
892,972
893,973
894,974
895,975
896,976
897,977
898,978
899,979
900,980
901,981
902,983
903,984
904,985
905,986
906,987
907,988
908,989
909,990
910,991
911,993
912,994
913,995
914,996
915,997
916,998
917,999
918,1000
919,1001
920,1002
921,1003
922,1004
923,1006
924,1007
925,1008
926,1009
927,1010
928,1011
929,1012
930,1013
931,1014
932,1015
933,1016
934,1017
935,1018
936,1019
937,1020
938,1021
939,1022
940,1023
941,1024
942,1025
943,1026
944,1027
945,1028
946,1029
947,1030
948,1031
949,1033
950,1034
951,1035
952,1036
953,1037
954,1038
